Date,BTC,ETH,BNB,XRP,USDT,DOGE,ADA,BCH,LTC,LINK
2021-03-29,54414116432.0,22512781703.0,4039620710.0,3831603058.0,82702790409.0,728906171.0,2517422843.0,2059097801.0,3604665752.0,923736996.0
2021-03-30,65520826225.0,30226902621.0,3545493416.0,4849764990.0,111253962206.0,653389282.0,3190463749.0,3098623015.0,3416343750.0,1419202876.0
2021-03-31,61669163792.0,30914259795.0,3718677616.0,4725008531.0,108310288784.0,5816046822.0,2309789364.0,3271470706.0,3871809467.0,1814724171.0
2021-04-01,58727860620.0,34862511022.0,3950524039.0,5404854336.0,103736039046.0,2166925111.0,2909026267.0,3469842740.0,4095228243.0,1564647602.0
2021-04-02,59641344484.0,32011518871.0,2953164849.0,6757992981.0,109584392991.0,1136931403.0,3355350115.0,3188458792.0,4020429578.0,1713670580.0
2021-04-03,50749662970.0,26006501902.0,3200674446.0,4613898769.0,99459708393.0,938035097.0,2166855014.0,2212661584.0,2866830149.0,1148273070.0
2021-04-04,60706272115.0,28889391170.0,4073047973.0,26415199263.0,132303093446.0,1513832721.0,2992739340.0,4920959551.0,4789647554.0,1463086928.0
2021-04-05,66058027988.0,29222865881.0,5277448222.0,36955175105.0,145941395057.0,2608613912.0,6301229657.0,5604369783.0,9267495720.0,2839348208.0
2021-04-06,75645303584.0,36116271935.0,5976362849.0,21942171678.0,161005666625.0,2857060849.0,4771395490.0,6575528211.0,8711169124.0,2513971688.0
2021-04-07,53053855641.0,25312956529.0,4550316562.0,12888349509.0,100309980611.0,1055257541.0,2315835365.0,3400288881.0,4532286410.0,1227213106.0
2021-04-08,46655208546.0,19812472092.0,4701175013.0,10235269531.0,86500025530.0,1060465774.0,1678933674.0,2599328081.0,3137324847.0,1021522189.0
2021-04-09,58238470525.0,24986243611.0,6160670397.0,25547794935.0,111560200798.0,1369793118.0,2481275569.0,3288833580.0,6686630635.0,1054977271.0
2021-04-10,46280252580.0,19692836132.0,5697422904.0,21224874412.0,100277986732.0,6646627317.0,3636786443.0,3830293616.0,6786514965.0,1365984051.0
2021-04-11,51828688519.0,21727936609.0,14436315725.0,13216559312.0,106711464727.0,2687720380.0,4918248258.0,2934933652.0,5220366581.0,1169762437.0
2021-04-12,69983454362.0,29456642939.0,9433830832.0,31123574741.0,137132738350.0,7176815090.0,5896543066.0,4536646606.0,6908471654.0,1775182127.0
2021-04-13,77451779687.0,35592822986.0,7452346448.0,29025829007.0,172073450566.0,20977679327.0,9596107541.0,7265770869.0,8215124752.0,3821675577.0
2021-04-14,60954381579.0,32325606817.0,4608061831.0,15403982671.0,134206127794.0,17916620386.0,5337358369.0,5161090414.0,6470712244.0,3655212066.0
2021-04-15,84293007468.0,36196928256.0,6886285728.0,20594074869.0,232378434390.0,69410680685.0,5692183858.0,13562048894.0,11850832933.0,3017897774.0
2021-04-16,66138759198.0,32349808978.0,5195399091.0,14507135285.0,178501336545.0,31413404067.0,4058018560.0,11342338922.0,13254117896.0,2183873341.0
2021-04-17,97468872758.0,50696368718.0,6711806048.0,22933939682.0,226468468195.0,23464350388.0,7454680286.0,11408448671.0,13129808269.0,4447232523.0
2021-04-18,65344865159.0,34060654971.0,7141301320.0,17637508685.0,169646878924.0,30641432779.0,5665978235.0,8210144054.0,9384818110.0,3408804481.0
2021-04-19,67849323955.0,39433483315.0,9330924061.0,15562116615.0,171214521691.0,28130646191.0,4855633658.0,8030877946.0,9446199109.0,3207615683.0
2021-04-20,54926612466.0,38899067643.0,8456300946.0,12545052977.0,130529572776.0,12723463706.0,4078624182.0,6416416471.0,7698253801.0,2055648964.0
2021-04-21,74798630778.0,53575904724.0,8342960849.0,14899537552.0,166853483576.0,11879823706.0,4693396293.0,6610919178.0,9862940091.0,3244017655.0
2021-04-22,86668667320.0,55413933925.0,8893557870.0,20235915090.0,200928310345.0,16165566164.0,7196378408.0,7204033430.0,9252716255.0,3600828195.0
2021-04-23,49014494781.0,31854226936.0,4070234640.0,8586287312.0,105265165685.0,11057578568.0,3566224272.0,3509395352.0,4567973779.0,1642552575.0
2021-04-24,46117114240.0,31814355546.0,3419309603.0,8573604939.0,91733321074.0,6849914675.0,2465672138.0,3257040348.0,3703413398.0,1348819867.0
2021-04-25,58284039825.0,35208325408.0,4072866875.0,15417459290.0,114746493323.0,5118886527.0,3201086934.0,3760438246.0,4935577761.0,1676434079.0
2021-04-26,49448222757.0,32275969215.0,4050720272.0,13584693517.0,100848882802.0,3590611310.0,2985492683.0,3620498787.0,4605576124.0,1599200378.0
2021-04-27,48000572955.0,34269031076.0,3648784689.0,9272726011.0,107174178546.0,14464343767.0,2981476669.0,3864350281.0,4235575377.0,1471169508.0
2021-04-28,46088929780.0,32578127990.0,6585918998.0,7633164142.0,93716158086.0,5027354503.0,3997566407.0,2631715599.0,3555940124.0,1371222859.0
2021-04-29,52395931985.0,29777179889.0,5741358048.0,14160854005.0,99120376275.0,5290390982.0,2691072833.0,3816064836.0,3898872713.0,1478967959.0
2021-04-30,42836427360.0,28726205272.0,4065705136.0,8206771323.0,93561408428.0,10123343703.0,2030816122.0,3302890217.0,3611805752.0,1635368353.0
